raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_CALC1_LC_RAW_033,4,4.png,함수의 극한,0/0꼴의 극한(1) 유리식 - 함수의 식이 주어졌을 때(2) 3차 이상이 포함된 분수식,H2_CALC1_LC_C033,9,"[""indeterminate_0_0"", ""rational_limit"", ""factorization""]",normalized_from_image_tree
H2_CALC1_LC_RAW_034,4,4.png,함수의 극한,0/0꼴의 극한(1) 유리식 - 함수의 식이 주어지지 않거나 식에 미지수가 있는 경우,H2_CALC1_LC_C034,9,"[""indeterminate_0_0"", ""rational_limit"", ""factorization""]",normalized_from_image_tree
H2_CALC1_LC_RAW_035,4,4.png,함수의 극한,"0/0꼴의 극한(2) 무리식 - (무리식)/(다항식), (다항식)/(무리식)의 극한값 구하기",H2_CALC1_LC_C035,9,"[""indeterminate_0_0"", ""radical_limit"", ""rationalization""]",normalized_from_image_tree
H2_CALC1_LC_RAW_036,4,4.png,함수의 극한,0/0꼴의 극한(2) 무리식 - (무리식)/(무리식)의 극한값 구하기,H2_CALC1_LC_C036,9,"[""indeterminate_0_0"", ""radical_limit"", ""rationalization""]",normalized_from_image_tree
H2_CALC1_LC_RAW_037,5,5.png,함수의 극한,∞/∞꼴의 극한 - (다항식)/(다항식)의 꼴(1) (분모의 차수)<(분자의 차수),H2_CALC1_LC_C037,5,"[""indeterminate_inf_inf"", ""degree_comparison"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_038,5,5.png,함수의 극한,∞/∞꼴의 극한 - (다항식)/(다항식)의 꼴(2) (분모의 차수)=(분자의 차수),H2_CALC1_LC_C038,5,"[""indeterminate_inf_inf"", ""degree_comparison"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_039,5,5.png,함수의 극한,∞/∞꼴의 극한 - (다항식)/(다항식)의 꼴(3) (분모의 차수)>(분자의 차수),H2_CALC1_LC_C039,5,"[""indeterminate_inf_inf"", ""degree_comparison"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_040,5,5.png,함수의 극한,"∞/∞꼴의 극한 - (무리식)/(다항식), (다항식)/(무리식)의 꼴",H2_CALC1_LC_C040,5,"[""indeterminate_inf_inf"", ""degree_comparison"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_041,5,5.png,함수의 극한,∞/∞꼴의 극한 - (무리식)/(무리식)의 꼴,H2_CALC1_LC_C041,5,"[""indeterminate_inf_inf"", ""degree_comparison"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_042,5,5.png,함수의 극한,∞/∞꼴의 극한 - 다양한 꼴이 동시에 주어진 경우,H2_CALC1_LC_C042,5,"[""indeterminate_inf_inf"", ""degree_comparison"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_043,5,5.png,함수의 극한,∞/∞꼴의 극한 - 함수의 식이 주어지지 않은 경우,H2_CALC1_LC_C043,5,"[""indeterminate_inf_inf"", ""degree_comparison"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_044,5,5.png,함수의 극한,∞-∞꼴의 극한 - 다항함수의 극한값,H2_CALC1_LC_C044,6,"[""indeterminate_inf_minus_inf"", ""radical_limit"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_045,5,5.png,함수의 극한,∞-∞꼴의 극한 - 무리식이 포함된 함수의 극한값,H2_CALC1_LC_C045,6,"[""indeterminate_inf_minus_inf"", ""radical_limit"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_046,5,5.png,함수의 극한,∞-∞꼴의 극한 - 여러 가지 함수가 동시에 주어진 경우,H2_CALC1_LC_C046,6,"[""indeterminate_inf_minus_inf"", ""radical_limit"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_047,6,6.png,함수의 극한,∞×0꼴의 극한 - 유리식으로 주어진 함수의 극한,H2_CALC1_LC_C047,5,"[""indeterminate_inf_times_zero"", ""transform_form"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_048,6,6.png,함수의 극한,∞×0꼴의 극한 - 무리식이 포함된 함수의 극한,H2_CALC1_LC_C048,5,"[""indeterminate_inf_times_zero"", ""transform_form"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_049,6,6.png,함수의 극한,∞×0꼴의 극한 - 여러 가지 함수가 동시에 주어진 경우,H2_CALC1_LC_C049,5,"[""indeterminate_inf_times_zero"", ""transform_form"", ""infinity_limit""]",normalized_from_image_tree
H2_CALC1_LC_RAW_050,6,6.png,함수의 극한,미정계수의 결정 - 분모와 분자가 모두 일차식인 0/0꼴,H2_CALC1_LC_C050,7,"[""undetermined_coefficient"", ""indeterminate_form"", ""condition_equation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_051,6,6.png,함수의 극한,미정계수의 결정 - 이차식이 포함된 0/0꼴,H2_CALC1_LC_C051,7,"[""undetermined_coefficient"", ""indeterminate_form"", ""condition_equation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_052,6,6.png,함수의 극한,미정계수의 결정 - 고차식(3차 이상)이 포함된 0/0꼴,H2_CALC1_LC_C052,7,"[""undetermined_coefficient"", ""indeterminate_form"", ""condition_equation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_053,6,6.png,함수의 극한,미정계수의 결정 - 무리식이 포함된 0/0꼴,H2_CALC1_LC_C053,7,"[""undetermined_coefficient"", ""indeterminate_form"", ""condition_equation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_054,6,6.png,함수의 극한,미정계수의 결정 - ∞/∞꼴,H2_CALC1_LC_C054,7,"[""undetermined_coefficient"", ""indeterminate_form"", ""condition_equation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_055,6,6.png,함수의 극한,"미정계수의 결정 - 다항식만 있는 ∞-∞, ∞×0꼴",H2_CALC1_LC_C055,7,"[""undetermined_coefficient"", ""indeterminate_form"", ""condition_equation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_056,6,6.png,함수의 극한,"미정계수의 결정 - 무리식이 포함된 ∞-∞, ∞×0꼴",H2_CALC1_LC_C056,7,"[""undetermined_coefficient"", ""indeterminate_form"", ""condition_equation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_057,6,6.png,함수의 극한,미정계수의 결정 - 함수 f(x)의 식에 포함된 미정계수 결정하기,H2_CALC1_LC_C057,7,"[""undetermined_coefficient"", ""indeterminate_form"", ""condition_equation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_058,6,6.png,함수의 극한,미정계수의 결정 - 2가지 이상의 부정형이 동시에 주어진 경우,H2_CALC1_LC_C058,7,"[""undetermined_coefficient"", ""indeterminate_form"", ""condition_equation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_059,7,7.png,함수의 극한,다항함수의 결정 - 0/0꼴만 주어진 경우,H2_CALC1_LC_C059,7,"[""determine_polynomial"", ""indeterminate_form"", ""coefficient_condition""]",normalized_from_image_tree
H2_CALC1_LC_RAW_060,7,7.png,함수의 극한,다항함수의 결정 - ∞/∞꼴만 주어진 경우,H2_CALC1_LC_C060,7,"[""determine_polynomial"", ""indeterminate_form"", ""coefficient_condition""]",normalized_from_image_tree
H2_CALC1_LC_RAW_061,7,7.png,함수의 극한,"다항함수의 결정 - 0/0, ∞/∞꼴이 함께 주어진 경우(1) ∞/∞꼴이 (일차식)/(일차식)",H2_CALC1_LC_C061,7,"[""determine_polynomial"", ""indeterminate_form"", ""coefficient_condition""]",normalized_from_image_tree
H2_CALC1_LC_RAW_062,7,7.png,함수의 극한,"다항함수의 결정 - 0/0, ∞/∞꼴이 함께 주어진 경우(2) ∞/∞꼴이 (이차식)/(이차식)",H2_CALC1_LC_C062,7,"[""determine_polynomial"", ""indeterminate_form"", ""coefficient_condition""]",normalized_from_image_tree
H2_CALC1_LC_RAW_063,7,7.png,함수의 극한,"다항함수의 결정 - 0/0, ∞/∞꼴이 함께 주어진 경우(3) ∞/∞꼴에 고차식이나 무리식이 포함된 경우",H2_CALC1_LC_C063,7,"[""determine_polynomial"", ""indeterminate_form"", ""coefficient_condition""]",normalized_from_image_tree
H2_CALC1_LC_RAW_064,7,7.png,함수의 극한,다항함수의 결정 - 이 외의 부정형이 함께 주어진 경우,H2_CALC1_LC_C064,7,"[""determine_polynomial"", ""indeterminate_form"", ""coefficient_condition""]",normalized_from_image_tree
H2_CALC1_LC_RAW_065,7,7.png,함수의 극한,함수의 극한의 대소 관계 - x→a일 때의 극한값 구하기(a는 숫자),H2_CALC1_LC_C065,9,"[""squeeze_theorem"", ""inequality_limit"", ""limit_laws""]",normalized_from_image_tree
H2_CALC1_LC_RAW_066,7,7.png,함수의 극한,함수의 극한의 대소 관계 - x→∞일 때의 극한값 구하기,H2_CALC1_LC_C066,9,"[""squeeze_theorem"", ""inequality_limit"", ""limit_laws""]",normalized_from_image_tree
H2_CALC1_LC_RAW_067,7,7.png,함수의 극한,함수의 극한의 대소 관계 - 극한의 대소 관계와 극한의 성질의 활용,H2_CALC1_LC_C067,9,"[""squeeze_theorem"", ""inequality_limit"", ""limit_laws""]",normalized_from_image_tree
H2_CALC1_LC_RAW_068,8,8.png,함수의 극한,함수의 극한의 활용 - 점의 좌표만 주어진 경우,H2_CALC1_LC_C068,8,"[""limit_application"", ""geometry_limit"", ""real_context""]",normalized_from_image_tree
H2_CALC1_LC_RAW_069,8,8.png,함수의 극한,함수의 극한의 활용 - 다항함수만 주어진 경우(1) 좌표의 극한값,H2_CALC1_LC_C069,8,"[""limit_application"", ""geometry_limit"", ""real_context""]",normalized_from_image_tree
H2_CALC1_LC_RAW_070,8,8.png,함수의 극한,함수의 극한의 활용 - 다항함수만 주어진 경우(2) 선분의 길이의 극한값,H2_CALC1_LC_C070,8,"[""limit_application"", ""geometry_limit"", ""real_context""]",normalized_from_image_tree
H2_CALC1_LC_RAW_071,8,8.png,함수의 극한,함수의 극한의 활용 - 다항함수만 주어진 경우(3) 넓이의 극한값,H2_CALC1_LC_C071,8,"[""limit_application"", ""geometry_limit"", ""real_context""]",normalized_from_image_tree
H2_CALC1_LC_RAW_072,8,8.png,함수의 극한,함수의 극한의 활용 - 다항함수만 주어진 경우(4) 그 외의 극한값,H2_CALC1_LC_C072,8,"[""limit_application"", ""geometry_limit"", ""real_context""]",normalized_from_image_tree
H2_CALC1_LC_RAW_073,8,8.png,함수의 극한,"함수의 극한의 활용 - 무리함수, 유리함수가 주어진 경우",H2_CALC1_LC_C073,8,"[""limit_application"", ""geometry_limit"", ""real_context""]",normalized_from_image_tree
H2_CALC1_LC_RAW_074,8,8.png,함수의 극한,함수의 극한의 활용 - 원의 방정식이 주어진 경우,H2_CALC1_LC_C074,8,"[""limit_application"", ""geometry_limit"", ""real_context""]",normalized_from_image_tree
H2_CALC1_LC_RAW_075,8,8.png,함수의 극한,함수의 극한의 활용 - 여러 가지 도형의 성질의 활용,H2_CALC1_LC_C075,8,"[""limit_application"", ""geometry_limit"", ""real_context""]",normalized_from_image_tree
H2_CALC1_LC_RAW_076,8,8.png,함수의 극한,함수의 극한의 활용 - 실생활 소재가 주어진 경우,H2_CALC1_LC_C076,8,"[""limit_application"", ""geometry_limit"", ""real_context""]",normalized_from_image_tree
H2_CALC1_LC_RAW_077,9,9.png,함수의 연속,구간의 뜻 - 부등식이 주어졌을 때 구간으로 나타내기,H2_CALC1_LC_C077,6,"[""interval_notation"", ""domain_interval"", ""continuity_basic""]",normalized_from_image_tree
H2_CALC1_LC_RAW_078,9,9.png,함수의 연속,구간의 뜻 - 함수의 정의역을 구간으로 나타내기,H2_CALC1_LC_C078,6,"[""interval_notation"", ""domain_interval"", ""continuity_basic""]",normalized_from_image_tree
H2_CALC1_LC_RAW_079,9,9.png,함수의 연속,함수의 연속 - 다항함수의 연속과 불연속,H2_CALC1_LC_C079,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_080,9,9.png,함수의 연속,함수의 연속 - 유리함수(분수함수)의 연속과 불연속,H2_CALC1_LC_C080,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_081,9,9.png,함수의 연속,함수의 연속 - 무리함수의 연속과 불연속,H2_CALC1_LC_C081,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_082,9,9.png,함수의 연속,함수의 연속 - 여러 가지 함수가 동시에 주어진 경우,H2_CALC1_LC_C082,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_083,9,9.png,함수의 연속,함수의 연속 - 함수가 구간별로 주어진 경우_다항함수로만 표현된 함수가 주어진 경우,H2_CALC1_LC_C083,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_084,9,9.png,함수의 연속,함수의 연속 - 함수가 구간별로 주어진 경우_유리식이 포함된 함수가 주어진 경우,H2_CALC1_LC_C084,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_085,9,9.png,함수의 연속,함수의 연속 - 함수가 구간별로 주어진 경우_무리식이 포함된 함수가 주어진 경우,H2_CALC1_LC_C085,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_086,9,9.png,함수의 연속,함수의 연속 - 함수가 구간별로 주어진 경우_여러 가지 함수가 동시에 주어진 경우,H2_CALC1_LC_C086,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_087,9,9.png,함수의 연속,함수의 연속 - 함수의 식을 직접 구해야 하는 경우,H2_CALC1_LC_C087,5,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_088,10,10.png,함수의 연속,함수의 그래프와 연속 - 교점의 개수로 정의된 함수,H2_CALC1_LC_C088,8,"[""continuity_graph"", ""discontinuity_point"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_089,10,10.png,함수의 연속,함수의 그래프와 연속 - 방정식과 부등식의 해집합으로 정의된 함수,H2_CALC1_LC_C089,8,"[""continuity_graph"", ""discontinuity_point"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_090,10,10.png,함수의 연속,함수의 그래프와 연속 - f(x)가 불연속인 이유 설명하기,H2_CALC1_LC_C090,8,"[""continuity_graph"", ""discontinuity_point"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_091,10,10.png,함수의 연속,함수의 그래프와 연속 - f(x)의 그래프를 이용하여 불연속인 점 찾기,H2_CALC1_LC_C091,8,"[""continuity_graph"", ""discontinuity_point"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_092,10,10.png,함수의 연속,"함수의 그래프와 연속 - f(x), g(x)의 그래프를 이용하여 불연속인 점 찾기",H2_CALC1_LC_C092,8,"[""continuity_graph"", ""discontinuity_point"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_093,10,10.png,함수의 연속,함수의 그래프와 연속 - f(x)의 그래프와 g(x)의 식을 이용하여 불연속인 점 찾기,H2_CALC1_LC_C093,8,"[""continuity_graph"", ""discontinuity_point"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_LC_RAW_094,10,10.png,함수의 연속,합성함수의 연속 - (f∘f)(x)의 연속과 불연속 판단하기,H2_CALC1_LC_C094,10,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_095,10,10.png,함수의 연속,합성함수의 연속 - (f∘g)(x)의 연속과 불연속 판단하기_식만 주어진 경우,H2_CALC1_LC_C095,10,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_096,10,10.png,함수의 연속,합성함수의 연속 - (f∘g)(x)의 연속과 불연속 판단하기_그래프가 함께 주어진 경우,H2_CALC1_LC_C096,10,"[""continuity_definition"", ""point_continuity"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC1_LC_RAW_097,11,11.png,함수의 연속,함수가 연속일 조건(1) - 그래프가 주어진 함수가 연속일 조건,H2_CALC1_LC_C097,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_098,11,11.png,함수의 연속,함수가 연속일 조건(1) - 다항식으로 표현된 함수가 주어진 경우,H2_CALC1_LC_C098,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_099,11,11.png,함수의 연속,함수가 연속일 조건(1) - 무리식이 포함된 함수가 주어진 경우,H2_CALC1_LC_C099,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_100,11,11.png,함수의 연속,함수가 연속일 조건(1) - 함수의 식을 직접 구해야 하는 경우,H2_CALC1_LC_C100,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_101,11,11.png,함수의 연속,"함수가 연속일 조건(1) - 합, 차로 표현된 함수의 연속",H2_CALC1_LC_C101,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_102,11,11.png,함수의 연속,함수가 연속일 조건(1) - 곱으로 표현된 함수의 연속 f(x)g(x) 꼴,H2_CALC1_LC_C102,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_103,11,11.png,함수의 연속,함수가 연속일 조건(1) - 곱으로 표현된 함수의 연속_그 외의 꼴,H2_CALC1_LC_C103,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_104,11,11.png,함수의 연속,함수가 연속일 조건(1) - 여러 가지 꼴이 포함된 함수의 연속,H2_CALC1_LC_C104,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_105,11,11.png,함수의 연속,함수가 연속일 조건(1) - 함수의 식에 포함된 미정계수의 결정,H2_CALC1_LC_C105,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_106,11,11.png,함수의 연속,함수가 연속일 조건(1) - 절댓값 기호가 있는 함수가 연속일 조건,H2_CALC1_LC_C106,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_107,11,11.png,함수의 연속,함수가 연속일 조건(1) - 연속일 조건의 활용,H2_CALC1_LC_C107,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_108,11,11.png,함수의 연속,함수가 연속일 조건(1) - 다항식으로 표현된 함수,H2_CALC1_LC_C108,5,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
H2_CALC1_LC_RAW_109,12,12.png,함수의 연속,함수가 연속일 조건(2) - 유리식이 포함된 함수가 주어진 경우,H2_CALC1_LC_C109,8,"[""continuity_condition"", ""piecewise_function"", ""undetermined_coefficient""]",normalized_from_image_tree
