raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H1_CM2_SET_RAW_013,2,2.png,집합의 뜻과 표현,원소나열법으로 집합 표현 - 기본 조건 판별,H1_CM2_SET_C013,5,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_014,2,2.png,집합의 뜻과 표현,원소나열법으로 집합 표현 - 계산 및 식 정리,H1_CM2_SET_C014,7,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_015,2,2.png,집합의 뜻과 표현,원소나열법으로 집합 표현 - 조건 변형 적용,H1_CM2_SET_C015,4,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_016,2,2.png,집합의 뜻과 표현,원소나열법으로 집합 표현 - 보기형·참거짓 검산,H1_CM2_SET_C016,6,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_017,2,2.png,집합의 뜻과 표현,조건제시법으로 집합 표현 - 기본 조건 판별,H1_CM2_SET_C017,4,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_018,2,2.png,집합의 뜻과 표현,조건제시법으로 집합 표현 - 계산 및 식 정리,H1_CM2_SET_C018,6,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_019,2,2.png,집합의 뜻과 표현,조건제시법으로 집합 표현 - 조건 변형 적용,H1_CM2_SET_C019,8,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_020,2,2.png,집합의 뜻과 표현,조건제시법으로 집합 표현 - 보기형·참거짓 검산,H1_CM2_SET_C020,5,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_021,3,3.png,집합의 뜻과 표현,원소의 조건을 부등식으로 번역 - 기본 조건 판별,H1_CM2_SET_C021,6,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_022,3,3.png,집합의 뜻과 표현,원소의 조건을 부등식으로 번역 - 계산 및 식 정리,H1_CM2_SET_C022,8,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_023,3,3.png,집합의 뜻과 표현,원소의 조건을 부등식으로 번역 - 조건 변형 적용,H1_CM2_SET_C023,5,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_024,3,3.png,집합의 뜻과 표현,원소의 조건을 부등식으로 번역 - 보기형·참거짓 검산,H1_CM2_SET_C024,7,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_025,3,3.png,집합의 뜻과 표현,유한집합과 무한집합 판별 - 기본 조건 판별,H1_CM2_SET_C025,7,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_026,3,3.png,집합의 뜻과 표현,유한집합과 무한집합 판별 - 계산 및 식 정리,H1_CM2_SET_C026,4,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_027,3,3.png,집합의 뜻과 표현,유한집합과 무한집합 판별 - 조건 변형 적용,H1_CM2_SET_C027,6,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_028,3,3.png,집합의 뜻과 표현,유한집합과 무한집합 판별 - 보기형·참거짓 검산,H1_CM2_SET_C028,8,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_029,3,3.png,집합의 뜻과 표현,공집합의 의미와 표기 - 기본 조건 판별,H1_CM2_SET_C029,4,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_030,4,4.png,집합의 뜻과 표현,공집합의 의미와 표기 - 계산 및 식 정리,H1_CM2_SET_C030,6,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_031,4,4.png,집합의 뜻과 표현,공집합의 의미와 표기 - 조건 변형 적용,H1_CM2_SET_C031,8,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_032,4,4.png,집합의 뜻과 표현,공집합의 의미와 표기 - 보기형·참거짓 검산,H1_CM2_SET_C032,5,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_033,4,4.png,집합의 뜻과 표현,전체집합 설정과 원소 범위 확인 - 기본 조건 판별,H1_CM2_SET_C033,4,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_034,4,4.png,집합의 뜻과 표현,전체집합 설정과 원소 범위 확인 - 계산 및 식 정리,H1_CM2_SET_C034,6,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_035,4,4.png,집합의 뜻과 표현,전체집합 설정과 원소 범위 확인 - 조건 변형 적용,H1_CM2_SET_C035,8,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_036,4,4.png,집합의 뜻과 표현,전체집합 설정과 원소 범위 확인 - 보기형·참거짓 검산,H1_CM2_SET_C036,5,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_037,4,4.png,집합의 뜻과 표현,벤다이어그램으로 집합 표현 - 기본 조건 판별,H1_CM2_SET_C037,5,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_038,4,4.png,집합의 뜻과 표현,벤다이어그램으로 집합 표현 - 계산 및 식 정리,H1_CM2_SET_C038,7,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_039,4,4.png,집합의 뜻과 표현,벤다이어그램으로 집합 표현 - 조건 변형 적용,H1_CM2_SET_C039,4,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_040,5,5.png,집합의 뜻과 표현,벤다이어그램으로 집합 표현 - 보기형·참거짓 검산,H1_CM2_SET_C040,6,set_notation|element_condition|domain_translation,normalized_from_image_tree
H1_CM2_SET_RAW_041,5,5.png,부분집합과 집합의 포함 관계,부분집합의 뜻과 포함 관계 판별 - 기본 조건 판별,H1_CM2_SET_C041,7,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_042,5,5.png,부분집합과 집합의 포함 관계,부분집합의 뜻과 포함 관계 판별 - 계산 및 식 정리,H1_CM2_SET_C042,4,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_043,5,5.png,부분집합과 집합의 포함 관계,부분집합의 뜻과 포함 관계 판별 - 조건 변형 적용,H1_CM2_SET_C043,6,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_044,5,5.png,부분집합과 집합의 포함 관계,부분집합의 뜻과 포함 관계 판별 - 보기형·참거짓 검산,H1_CM2_SET_C044,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_045,5,5.png,부분집합과 집합의 포함 관계,진부분집합과 서로 같은 집합 구분 - 기본 조건 판별,H1_CM2_SET_C045,7,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_046,5,5.png,부분집합과 집합의 포함 관계,진부분집합과 서로 같은 집합 구분 - 계산 및 식 정리,H1_CM2_SET_C046,4,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_047,5,5.png,부분집합과 집합의 포함 관계,진부분집합과 서로 같은 집합 구분 - 조건 변형 적용,H1_CM2_SET_C047,6,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_048,5,5.png,부분집합과 집합의 포함 관계,진부분집합과 서로 같은 집합 구분 - 보기형·참거짓 검산,H1_CM2_SET_C048,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_049,6,6.png,부분집합과 집합의 포함 관계,공집합과 전체집합의 부분집합 관계 - 기본 조건 판별,H1_CM2_SET_C049,6,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_050,6,6.png,부분집합과 집합의 포함 관계,공집합과 전체집합의 부분집합 관계 - 계산 및 식 정리,H1_CM2_SET_C050,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_051,6,6.png,부분집합과 집합의 포함 관계,공집합과 전체집합의 부분집합 관계 - 조건 변형 적용,H1_CM2_SET_C051,5,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_052,6,6.png,부분집합과 집합의 포함 관계,공집합과 전체집합의 부분집합 관계 - 보기형·참거짓 검산,H1_CM2_SET_C052,7,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_053,6,6.png,부분집합과 집합의 포함 관계,부분집합의 개수 구하기 - 기본 조건 판별,H1_CM2_SET_C053,4,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_054,6,6.png,부분집합과 집합의 포함 관계,부분집합의 개수 구하기 - 계산 및 식 정리,H1_CM2_SET_C054,6,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_055,6,6.png,부분집합과 집합의 포함 관계,부분집합의 개수 구하기 - 조건 변형 적용,H1_CM2_SET_C055,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_056,6,6.png,부분집합과 집합의 포함 관계,부분집합의 개수 구하기 - 보기형·참거짓 검산,H1_CM2_SET_C056,5,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_057,6,6.png,부분집합과 집합의 포함 관계,진부분집합의 개수 구하기 - 기본 조건 판별,H1_CM2_SET_C057,4,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_058,6,6.png,부분집합과 집합의 포함 관계,진부분집합의 개수 구하기 - 계산 및 식 정리,H1_CM2_SET_C058,6,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_059,7,7.png,부분집합과 집합의 포함 관계,진부분집합의 개수 구하기 - 조건 변형 적용,H1_CM2_SET_C059,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_060,7,7.png,부분집합과 집합의 포함 관계,진부분집합의 개수 구하기 - 보기형·참거짓 검산,H1_CM2_SET_C060,5,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_061,7,7.png,부분집합과 집합의 포함 관계,특정 원소를 반드시 포함하는 부분집합의 개수 - 기본 조건 판별,H1_CM2_SET_C061,4,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_062,7,7.png,부분집합과 집합의 포함 관계,특정 원소를 반드시 포함하는 부분집합의 개수 - 계산 및 식 정리,H1_CM2_SET_C062,6,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_063,7,7.png,부분집합과 집합의 포함 관계,특정 원소를 반드시 포함하는 부분집합의 개수 - 조건 변형 적용,H1_CM2_SET_C063,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_064,7,7.png,부분집합과 집합의 포함 관계,특정 원소를 반드시 포함하는 부분집합의 개수 - 보기형·참거짓 검산,H1_CM2_SET_C064,5,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_065,7,7.png,부분집합과 집합의 포함 관계,특정 원소를 포함하지 않는 부분집합의 개수 - 기본 조건 판별,H1_CM2_SET_C065,7,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_066,7,7.png,부분집합과 집합의 포함 관계,특정 원소를 포함하지 않는 부분집합의 개수 - 계산 및 식 정리,H1_CM2_SET_C066,4,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_067,7,7.png,부분집합과 집합의 포함 관계,특정 원소를 포함하지 않는 부분집합의 개수 - 조건 변형 적용,H1_CM2_SET_C067,6,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_068,7,7.png,부분집합과 집합의 포함 관계,특정 원소를 포함하지 않는 부분집합의 개수 - 보기형·참거짓 검산,H1_CM2_SET_C068,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_069,8,8.png,부분집합과 집합의 포함 관계,두 집합이 서로 같을 조건 - 기본 조건 판별,H1_CM2_SET_C069,7,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_070,8,8.png,부분집합과 집합의 포함 관계,두 집합이 서로 같을 조건 - 계산 및 식 정리,H1_CM2_SET_C070,4,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_071,8,8.png,부분집합과 집합의 포함 관계,두 집합이 서로 같을 조건 - 조건 변형 적용,H1_CM2_SET_C071,6,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_072,8,8.png,부분집합과 집합의 포함 관계,두 집합이 서로 같을 조건 - 보기형·참거짓 검산,H1_CM2_SET_C072,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_073,8,8.png,부분집합과 집합의 포함 관계,집합의 포함 관계를 식으로 표현 - 기본 조건 판별,H1_CM2_SET_C073,4,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_074,8,8.png,부분집합과 집합의 포함 관계,집합의 포함 관계를 식으로 표현 - 계산 및 식 정리,H1_CM2_SET_C074,6,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_075,8,8.png,부분집합과 집합의 포함 관계,집합의 포함 관계를 식으로 표현 - 조건 변형 적용,H1_CM2_SET_C075,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_076,8,8.png,부분집합과 집합의 포함 관계,집합의 포함 관계를 식으로 표현 - 보기형·참거짓 검산,H1_CM2_SET_C076,5,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_077,8,8.png,부분집합과 집합의 포함 관계,포함 관계를 이용한 미지수 결정 - 기본 조건 판별,H1_CM2_SET_C077,8,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_078,9,9.png,부분집합과 집합의 포함 관계,포함 관계를 이용한 미지수 결정 - 계산 및 식 정리,H1_CM2_SET_C078,5,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_079,9,9.png,부분집합과 집합의 포함 관계,포함 관계를 이용한 미지수 결정 - 조건 변형 적용,H1_CM2_SET_C079,7,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_080,9,9.png,부분집합과 집합의 포함 관계,포함 관계를 이용한 미지수 결정 - 보기형·참거짓 검산,H1_CM2_SET_C080,4,subset_relation|subset_count|condition_casework,normalized_from_image_tree
H1_CM2_SET_RAW_081,9,9.png,집합의 연산,교집합의 의미와 계산 - 기본 조건 판별,H1_CM2_SET_C081,6,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_082,9,9.png,집합의 연산,교집합의 의미와 계산 - 계산 및 식 정리,H1_CM2_SET_C082,8,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_083,9,9.png,집합의 연산,교집합의 의미와 계산 - 조건 변형 적용,H1_CM2_SET_C083,5,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_084,9,9.png,집합의 연산,교집합의 의미와 계산 - 보기형·참거짓 검산,H1_CM2_SET_C084,7,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_085,9,9.png,집합의 연산,합집합의 의미와 계산 - 기본 조건 판별,H1_CM2_SET_C085,5,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_086,9,9.png,집합의 연산,합집합의 의미와 계산 - 계산 및 식 정리,H1_CM2_SET_C086,7,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_087,9,9.png,집합의 연산,합집합의 의미와 계산 - 조건 변형 적용,H1_CM2_SET_C087,4,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_088,10,10.png,집합의 연산,합집합의 의미와 계산 - 보기형·참거짓 검산,H1_CM2_SET_C088,6,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_089,10,10.png,집합의 연산,차집합의 의미와 계산 - 기본 조건 판별,H1_CM2_SET_C089,4,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_090,10,10.png,집합의 연산,차집합의 의미와 계산 - 계산 및 식 정리,H1_CM2_SET_C090,6,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_091,10,10.png,집합의 연산,차집합의 의미와 계산 - 조건 변형 적용,H1_CM2_SET_C091,8,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_092,10,10.png,집합의 연산,차집합의 의미와 계산 - 보기형·참거짓 검산,H1_CM2_SET_C092,5,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_093,10,10.png,집합의 연산,여집합의 의미와 계산 - 기본 조건 판별,H1_CM2_SET_C093,8,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_094,10,10.png,집합의 연산,여집합의 의미와 계산 - 계산 및 식 정리,H1_CM2_SET_C094,5,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_095,10,10.png,집합의 연산,여집합의 의미와 계산 - 조건 변형 적용,H1_CM2_SET_C095,7,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_096,10,10.png,집합의 연산,여집합의 의미와 계산 - 보기형·참거짓 검산,H1_CM2_SET_C096,4,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_097,11,11.png,집합의 연산,서로소인 집합 판별 - 기본 조건 판별,H1_CM2_SET_C097,6,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_098,11,11.png,집합의 연산,서로소인 집합 판별 - 계산 및 식 정리,H1_CM2_SET_C098,8,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_099,11,11.png,집합의 연산,서로소인 집합 판별 - 조건 변형 적용,H1_CM2_SET_C099,5,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_100,11,11.png,집합의 연산,서로소인 집합 판별 - 보기형·참거짓 검산,H1_CM2_SET_C100,7,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_101,11,11.png,집합의 연산,드모르간 법칙 적용 - 기본 조건 판별,H1_CM2_SET_C101,5,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_102,11,11.png,집합의 연산,드모르간 법칙 적용 - 계산 및 식 정리,H1_CM2_SET_C102,7,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_103,11,11.png,집합의 연산,드모르간 법칙 적용 - 조건 변형 적용,H1_CM2_SET_C103,4,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_104,11,11.png,집합의 연산,드모르간 법칙 적용 - 보기형·참거짓 검산,H1_CM2_SET_C104,6,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_105,11,11.png,집합의 연산,집합 연산의 우선순위 판단 - 기본 조건 판별,H1_CM2_SET_C105,8,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_106,11,11.png,집합의 연산,집합 연산의 우선순위 판단 - 계산 및 식 정리,H1_CM2_SET_C106,5,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_107,12,12.png,집합의 연산,집합 연산의 우선순위 판단 - 조건 변형 적용,H1_CM2_SET_C107,7,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_108,12,12.png,집합의 연산,집합 연산의 우선순위 판단 - 보기형·참거짓 검산,H1_CM2_SET_C108,4,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_109,12,12.png,집합의 연산,복합 집합식의 단순화 - 기본 조건 판별,H1_CM2_SET_C109,4,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_110,12,12.png,집합의 연산,복합 집합식의 단순화 - 계산 및 식 정리,H1_CM2_SET_C110,6,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_111,12,12.png,집합의 연산,복합 집합식의 단순화 - 조건 변형 적용,H1_CM2_SET_C111,8,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_112,12,12.png,집합의 연산,복합 집합식의 단순화 - 보기형·참거짓 검산,H1_CM2_SET_C112,5,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_113,12,12.png,집합의 연산,벤다이어그램을 이용한 연산 영역 표시 - 기본 조건 판별,H1_CM2_SET_C113,7,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_114,12,12.png,집합의 연산,벤다이어그램을 이용한 연산 영역 표시 - 계산 및 식 정리,H1_CM2_SET_C114,4,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_115,12,12.png,집합의 연산,벤다이어그램을 이용한 연산 영역 표시 - 조건 변형 적용,H1_CM2_SET_C115,6,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_116,12,12.png,집합의 연산,벤다이어그램을 이용한 연산 영역 표시 - 보기형·참거짓 검산,H1_CM2_SET_C116,8,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_117,13,13.png,집합의 연산,조건제시법 집합의 연산 - 기본 조건 판별,H1_CM2_SET_C117,8,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_118,13,13.png,집합의 연산,조건제시법 집합의 연산 - 계산 및 식 정리,H1_CM2_SET_C118,5,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_119,13,13.png,집합의 연산,조건제시법 집합의 연산 - 조건 변형 적용,H1_CM2_SET_C119,7,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_120,13,13.png,집합의 연산,조건제시법 집합의 연산 - 보기형·참거짓 검산,H1_CM2_SET_C120,4,set_operation|venn_diagram|complement_law,normalized_from_image_tree
H1_CM2_SET_RAW_121,13,13.png,원소의 개수와 포함배제,두 집합의 합집합 원소 개수 - 기본 조건 판별,H1_CM2_SET_C121,5,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_122,13,13.png,원소의 개수와 포함배제,두 집합의 합집합 원소 개수 - 계산 및 식 정리,H1_CM2_SET_C122,7,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_123,13,13.png,원소의 개수와 포함배제,두 집합의 합집합 원소 개수 - 조건 변형 적용,H1_CM2_SET_C123,4,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_124,13,13.png,원소의 개수와 포함배제,두 집합의 합집합 원소 개수 - 보기형·참거짓 검산,H1_CM2_SET_C124,6,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_125,13,13.png,원소의 개수와 포함배제,두 집합의 교집합 원소 개수 - 기본 조건 판별,H1_CM2_SET_C125,4,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_126,14,14.png,원소의 개수와 포함배제,두 집합의 교집합 원소 개수 - 계산 및 식 정리,H1_CM2_SET_C126,6,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_127,14,14.png,원소의 개수와 포함배제,두 집합의 교집합 원소 개수 - 조건 변형 적용,H1_CM2_SET_C127,8,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_128,14,14.png,원소의 개수와 포함배제,두 집합의 교집합 원소 개수 - 보기형·참거짓 검산,H1_CM2_SET_C128,5,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_129,14,14.png,원소의 개수와 포함배제,차집합의 원소 개수 - 기본 조건 판별,H1_CM2_SET_C129,8,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_130,14,14.png,원소의 개수와 포함배제,차집합의 원소 개수 - 계산 및 식 정리,H1_CM2_SET_C130,5,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_131,14,14.png,원소의 개수와 포함배제,차집합의 원소 개수 - 조건 변형 적용,H1_CM2_SET_C131,7,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
H1_CM2_SET_RAW_132,14,14.png,원소의 개수와 포함배제,차집합의 원소 개수 - 보기형·참거짓 검산,H1_CM2_SET_C132,4,element_count|inclusion_exclusion|venn_diagram,normalized_from_image_tree
