item_id,source_id,source_title,source_subject,source_file,source_section_code,source_unit,source_question_no,source_page,engine_subject,engine_unit_id,engine_unit_name,engine_subunit_id,engine_subunit_name,matched_problem_type_id,concept_ids,type_name,variant_id,variant_tags,skill_tags,error_tags,prerequisite_concepts,difficulty,mapping_status,duplicate_of,near_duplicate_group,diagnosis_weight,copyright_note,review_note
idea_su1_iii_4_005,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(4),수열의 합,005,18,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_PARTIAL_SUM_RELATION,ALG_SEQUENCE_SUM,부분합과 일반항의 관계,ALG_SEQ_PT_PARTIAL_SUM_RELATION_PARTIAL_SUM_RELATION,partial_sum_relation|an_from_sn|telescoping,partial_sum_relation|an_from_sn|telescoping,S_n과 a_n 구분 부족|부분합 차분 과정 누락,수열의 합|방정식,applied,matched,,ALG_SEQ_PT_PARTIAL_SUM_RELATION::partial_sum_relation,0.95,problem_text_not_stored; metadata_only,
idea_su1_iii_4_006,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(4),수열의 합,006,18,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_PARTIAL_SUM_RELATION,ALG_SEQUENCE_SUM,부분합과 일반항의 관계,ALG_SEQ_PT_PARTIAL_SUM_RELATION_PARTIAL_SUM_RELATION,partial_sum_relation|an_from_sn|telescoping,partial_sum_relation|an_from_sn|telescoping,S_n과 a_n 구분 부족|부분합 차분 과정 누락,수열의 합|방정식,applied,matched,,ALG_SEQ_PT_PARTIAL_SUM_RELATION::partial_sum_relation,0.95,problem_text_not_stored; metadata_only,
idea_su1_iii_4_007,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(4),수열의 합,007,19,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_PARTIAL_SUM_RELATION,ALG_SEQUENCE_SUM,부분합과 일반항의 관계,ALG_SEQ_PT_PARTIAL_SUM_RELATION_PARTIAL_SUM_RELATION,partial_sum_relation|an_from_sn|telescoping,partial_sum_relation|an_from_sn|telescoping,S_n과 a_n 구분 부족|부분합 차분 과정 누락,수열의 합|방정식,applied,matched,,ALG_SEQ_PT_PARTIAL_SUM_RELATION::partial_sum_relation,0.95,problem_text_not_stored; metadata_only,
idea_su1_iii_4_008,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(4),수열의 합,008,19,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_PARTIAL_SUM_RELATION,ALG_SEQUENCE_SUM,부분합과 일반항의 관계,ALG_SEQ_PT_PARTIAL_SUM_RELATION_PARTIAL_SUM_RELATION,partial_sum_relation|an_from_sn|telescoping,partial_sum_relation|an_from_sn|telescoping,S_n과 a_n 구분 부족|부분합 차분 과정 누락,수열의 합|방정식,applied,matched,,ALG_SEQ_PT_PARTIAL_SUM_RELATION::partial_sum_relation,0.95,problem_text_not_stored; metadata_only,
idea_su1_iii_4_009,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(4),수열의 합,009,20,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_COMPOSITE,ALG_SEQUENCE_SUM,수열의 합 복합 조건,ALG_SEQ_PT_SUM_COMPOSITE_SEQUENCE_SUM_COMPOSITE,sequence_sum_composite|case_split|modular_remainder,sequence_sum_composite|case_split|modular_remainder,조건별 합 분리 실패|나머지/구간 조건 해석 오류,정수 조건|함수 해석,advanced,review_required,,ALG_SEQ_PT_SUM_COMPOSITE::sequence_sum_composite,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_iii_4_010,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(4),수열의 합,010,20,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_COMPOSITE,ALG_SEQUENCE_SUM,수열의 합 복합 조건,ALG_SEQ_PT_SUM_COMPOSITE_SEQUENCE_SUM_COMPOSITE,sequence_sum_composite|case_split|modular_remainder,sequence_sum_composite|case_split|modular_remainder,조건별 합 분리 실패|나머지/구간 조건 해석 오류,정수 조건|함수 해석,advanced,review_required,,ALG_SEQ_PT_SUM_COMPOSITE::sequence_sum_composite,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_iii_4_011,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(4),수열의 합,011,21,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_COMPOSITE,ALG_SEQUENCE_SUM,수열의 합 복합 조건,ALG_SEQ_PT_SUM_COMPOSITE_SEQUENCE_SUM_COMPOSITE,sequence_sum_composite|case_split|modular_remainder,sequence_sum_composite|case_split|modular_remainder,조건별 합 분리 실패|나머지/구간 조건 해석 오류,정수 조건|함수 해석,advanced,review_required,,ALG_SEQ_PT_SUM_COMPOSITE::sequence_sum_composite,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_iii_4_012,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(4),수열의 합,012,21,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_COMPOSITE,ALG_SEQUENCE_SUM,수열의 합 복합 조건,ALG_SEQ_PT_SUM_COMPOSITE_SEQUENCE_SUM_COMPOSITE,sequence_sum_composite|case_split|modular_remainder,sequence_sum_composite|case_split|modular_remainder,조건별 합 분리 실패|나머지/구간 조건 해석 오류,정수 조건|함수 해석,advanced,review_required,,ALG_SEQ_PT_SUM_COMPOSITE::sequence_sum_composite,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_iii_5_001,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,001,22,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_RECURRENCE_BASIC,ALG_SEQUENCE_INDUCTION,점화식과 귀납적 정의,ALG_SEQ_PT_RECURRENCE_BASIC_RECURRENCE_RELATION,recurrence_relation|recursive_sequence|initial_condition,recurrence_relation|recursive_sequence|initial_condition,초항 대입 오류|점화식 반복 적용 오류,수열의 뜻|방정식,core,matched,,ALG_SEQ_PT_RECURRENCE_BASIC::recurrence_relation,0.85,problem_text_not_stored; metadata_only,
idea_su1_iii_5_002,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,002,22,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_RECURRENCE_BASIC,ALG_SEQUENCE_INDUCTION,점화식과 귀납적 정의,ALG_SEQ_PT_RECURRENCE_BASIC_RECURRENCE_RELATION,recurrence_relation|recursive_sequence|initial_condition,recurrence_relation|recursive_sequence|initial_condition,초항 대입 오류|점화식 반복 적용 오류,수열의 뜻|방정식,core,matched,,ALG_SEQ_PT_RECURRENCE_BASIC::recurrence_relation,0.85,problem_text_not_stored; metadata_only,
idea_su1_iii_5_003,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,003,23,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_RECURRENCE_BASIC,ALG_SEQUENCE_INDUCTION,점화식과 귀납적 정의,ALG_SEQ_PT_RECURRENCE_BASIC_RECURRENCE_RELATION,recurrence_relation|recursive_sequence|initial_condition,recurrence_relation|recursive_sequence|initial_condition,초항 대입 오류|점화식 반복 적용 오류,수열의 뜻|방정식,core,matched,,ALG_SEQ_PT_RECURRENCE_BASIC::recurrence_relation,0.85,problem_text_not_stored; metadata_only,
idea_su1_iii_5_004,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,004,23,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_RECURRENCE_BASIC,ALG_SEQUENCE_INDUCTION,점화식과 귀납적 정의,ALG_SEQ_PT_RECURRENCE_BASIC_RECURRENCE_RELATION,recurrence_relation|recursive_sequence|initial_condition,recurrence_relation|recursive_sequence|initial_condition,초항 대입 오류|점화식 반복 적용 오류,수열의 뜻|방정식,core,matched,,ALG_SEQ_PT_RECURRENCE_BASIC::recurrence_relation,0.85,problem_text_not_stored; metadata_only,
idea_su1_iii_5_005,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,005,24,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE,ALG_SEQUENCE_INDUCTION,수학적 귀납법 구조와 명제 증명,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE_MATHEMATICAL_INDUCTION,mathematical_induction|base_step|inductive_step,mathematical_induction|base_step|inductive_step,초기 단계 확인 누락|귀납 가정 사용 위치 오류,명제와 증명|수열의 합,applied,matched,,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE::mathematical_induction,0.95,problem_text_not_stored; metadata_only,
idea_su1_iii_5_006,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,006,24,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE,ALG_SEQUENCE_INDUCTION,수학적 귀납법 구조와 명제 증명,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE_MATHEMATICAL_INDUCTION,mathematical_induction|base_step|inductive_step,mathematical_induction|base_step|inductive_step,초기 단계 확인 누락|귀납 가정 사용 위치 오류,명제와 증명|수열의 합,applied,matched,,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE::mathematical_induction,0.95,problem_text_not_stored; metadata_only,
idea_su1_iii_5_007,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,007,25,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE,ALG_SEQUENCE_INDUCTION,수학적 귀납법 구조와 명제 증명,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE_MATHEMATICAL_INDUCTION,mathematical_induction|base_step|inductive_step,mathematical_induction|base_step|inductive_step,초기 단계 확인 누락|귀납 가정 사용 위치 오류,명제와 증명|수열의 합,applied,matched,,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE::mathematical_induction,0.95,problem_text_not_stored; metadata_only,
idea_su1_iii_5_008,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,008,25,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE,ALG_SEQUENCE_INDUCTION,수학적 귀납법 구조와 명제 증명,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE_MATHEMATICAL_INDUCTION,mathematical_induction|base_step|inductive_step,mathematical_induction|base_step|inductive_step,초기 단계 확인 누락|귀납 가정 사용 위치 오류,명제와 증명|수열의 합,applied,matched,,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE::mathematical_induction,0.95,problem_text_not_stored; metadata_only,
idea_su1_iii_5_009,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,009,26,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE,ALG_SEQUENCE_INDUCTION,수학적 귀납법 구조와 명제 증명,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE_MATHEMATICAL_INDUCTION,mathematical_induction|base_step|inductive_step,mathematical_induction|base_step|inductive_step,초기 단계 확인 누락|귀납 가정 사용 위치 오류,명제와 증명|수열의 합,applied,matched,,ALG_SEQ_PT_INDUCTION_PROOF_STRUCTURE::mathematical_induction,0.95,problem_text_not_stored; metadata_only,
idea_su1_iii_5_010,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,010,26,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_RECURRENCE_COMPOSITE,ALG_SEQUENCE_INDUCTION,점화식·귀납법 복합 조건,ALG_SEQ_PT_RECURRENCE_COMPOSITE_RECURRENCE_COMPOSITE,recurrence_composite|max_min|case_analysis,recurrence_composite|max_min|case_analysis,점화식 경우분류 누락|최대/최소 조건 추적 실패,함수 조건|정수 조건,advanced,review_required,,ALG_SEQ_PT_RECURRENCE_COMPOSITE::recurrence_composite,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_iii_5_011,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,011,27,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_RECURRENCE_COMPOSITE,ALG_SEQUENCE_INDUCTION,점화식·귀납법 복합 조건,ALG_SEQ_PT_RECURRENCE_COMPOSITE_RECURRENCE_COMPOSITE,recurrence_composite|max_min|case_analysis,recurrence_composite|max_min|case_analysis,점화식 경우분류 누락|최대/최소 조건 추적 실패,함수 조건|정수 조건,advanced,review_required,,ALG_SEQ_PT_RECURRENCE_COMPOSITE::recurrence_composite,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_iii_5_012,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,012,27,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_RECURRENCE_COMPOSITE,ALG_SEQUENCE_INDUCTION,점화식·귀납법 복합 조건,ALG_SEQ_PT_RECURRENCE_COMPOSITE_RECURRENCE_COMPOSITE,recurrence_composite|max_min|case_analysis,recurrence_composite|max_min|case_analysis,점화식 경우분류 누락|최대/최소 조건 추적 실패,함수 조건|정수 조건,advanced,review_required,,ALG_SEQ_PT_RECURRENCE_COMPOSITE::recurrence_composite,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_iii_5_013,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,013,29,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_RECURRENCE_COMPOSITE,ALG_SEQUENCE_INDUCTION,점화식·귀납법 복합 조건,ALG_SEQ_PT_RECURRENCE_COMPOSITE_RECURRENCE_COMPOSITE,recurrence_composite|max_min|case_analysis,recurrence_composite|max_min|case_analysis,점화식 경우분류 누락|최대/최소 조건 추적 실패,함수 조건|정수 조건,advanced,review_required,,ALG_SEQ_PT_RECURRENCE_COMPOSITE::recurrence_composite,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_iii_5_014,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 수열.pdf,III-(5),수학적 귀납법,014,30,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법,ALG_SEQ_PT_RECURRENCE_COMPOSITE,ALG_SEQUENCE_INDUCTION,점화식·귀납법 복합 조건,ALG_SEQ_PT_RECURRENCE_COMPOSITE_RECURRENCE_COMPOSITE,recurrence_composite|max_min|case_analysis,recurrence_composite|max_min|case_analysis,점화식 경우분류 누락|최대/최소 조건 추적 실패,함수 조건|정수 조건,advanced,review_required,,ALG_SEQ_PT_RECURRENCE_COMPOSITE::recurrence_composite,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
