problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_CALC1_LC_PT011,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 수렴과 발산 - x→a일 때 그래프가 주어진 함수의 극한 - 식 계산·조건 적용,"함수의 극한 범주의 '함수의 수렴과 발산 - x→a일 때 그래프가 주어진 함수의 극한' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C004""]",core,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_004,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT012,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 수렴과 발산 - x→a일 때 그래프가 주어진 함수의 극한 - 응용·보기형 검산,"함수의 극한 범주의 '함수의 수렴과 발산 - x→a일 때 그래프가 주어진 함수의 극한' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C004""]",advanced,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_004,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT013,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 다항함수의 극한(부정형이 아닐 때) - 기본 판별","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 다항함수의 극한(부정형이 아닐 때)' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C005""]",basic,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_005,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT014,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 다항함수의 극한(부정형이 아닐 때) - 식 계산·조건 적용","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 다항함수의 극한(부정형이 아닐 때)' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C005""]",core,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_005,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT015,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 다항함수의 극한(부정형이 아닐 때) - 응용·보기형 검산","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 다항함수의 극한(부정형이 아닐 때)' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C005""]",advanced,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_005,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT016,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 유리함수의 극한(부정형이 아닐 때) - 기본 판별","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 유리함수의 극한(부정형이 아닐 때)' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C006""]",basic,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_006,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT017,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 유리함수의 극한(부정형이 아닐 때) - 식 계산·조건 적용","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 유리함수의 극한(부정형이 아닐 때)' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C006""]",core,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_006,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT018,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 유리함수의 극한(부정형이 아닐 때) - 응용·보기형 검산","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 유리함수의 극한(부정형이 아닐 때)' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C006""]",advanced,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_006,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT019,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 무리함수의 극한(부정형이 아닐 때) - 기본 판별","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 무리함수의 극한(부정형이 아닐 때)' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C007""]",basic,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_007,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT020,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 무리함수의 극한(부정형이 아닐 때) - 식 계산·조건 적용","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 무리함수의 극한(부정형이 아닐 때)' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C007""]",core,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_007,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT021,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 무리함수의 극한(부정형이 아닐 때) - 응용·보기형 검산","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 무리함수의 극한(부정형이 아닐 때)' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C007""]",advanced,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_007,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT022,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 그래프가 주어진 함수의 극한 - 기본 판별","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 그래프가 주어진 함수의 극한' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C008""]",basic,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_008,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT023,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 그래프가 주어진 함수의 극한 - 식 계산·조건 적용","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 그래프가 주어진 함수의 극한' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C008""]",core,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_008,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT024,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 수렴과 발산 - x→∞, x→-∞일 때 그래프가 주어진 함수의 극한 - 응용·보기형 검산","함수의 극한 범주의 '함수의 수렴과 발산 - x→∞, x→-∞일 때 그래프가 주어진 함수의 극한' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C008""]",advanced,"[""limit_basic"", ""convergence_divergence"", ""infinity_limit""]",[1],H2_CALC1_LC_RAW_008,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT025,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 다항함수의 극한값의 존재성 - 기본 판별,"함수의 극한 범주의 '함수의 극한값의 존재 - 다항함수의 극한값의 존재성' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C009""]",basic,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_009,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT026,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 다항함수의 극한값의 존재성 - 식 계산·조건 적용,"함수의 극한 범주의 '함수의 극한값의 존재 - 다항함수의 극한값의 존재성' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C009""]",core,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_009,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT027,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 다항함수의 극한값의 존재성 - 응용·보기형 검산,"함수의 극한 범주의 '함수의 극한값의 존재 - 다항함수의 극한값의 존재성' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C009""]",advanced,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_009,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT028,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 유리함수의 극한값의 존재성 - 기본 판별,"함수의 극한 범주의 '함수의 극한값의 존재 - 유리함수의 극한값의 존재성' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C010""]",basic,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_010,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT029,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 유리함수의 극한값의 존재성 - 식 계산·조건 적용,"함수의 극한 범주의 '함수의 극한값의 존재 - 유리함수의 극한값의 존재성' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C010""]",core,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_010,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT030,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 유리함수의 극한값의 존재성 - 응용·보기형 검산,"함수의 극한 범주의 '함수의 극한값의 존재 - 유리함수의 극한값의 존재성' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C010""]",advanced,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_010,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT031,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 여러 가지 함수의 극한값의 존재성 - 기본 판별,"함수의 극한 범주의 '함수의 극한값의 존재 - 여러 가지 함수의 극한값의 존재성' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C011""]",basic,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_011,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT032,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 여러 가지 함수의 극한값의 존재성 - 식 계산·조건 적용,"함수의 극한 범주의 '함수의 극한값의 존재 - 여러 가지 함수의 극한값의 존재성' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C011""]",core,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_011,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT033,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 여러 가지 함수의 극한값의 존재성 - 응용·보기형 검산,"함수의 극한 범주의 '함수의 극한값의 존재 - 여러 가지 함수의 극한값의 존재성' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C011""]",advanced,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_011,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT034,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 그래프가 주어졌을 때 극한값의 존재성 - 기본 판별,"함수의 극한 범주의 '함수의 극한값의 존재 - 그래프가 주어졌을 때 극한값의 존재성' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C012""]",basic,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_012,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT035,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 그래프가 주어졌을 때 극한값의 존재성 - 식 계산·조건 적용,"함수의 극한 범주의 '함수의 극한값의 존재 - 그래프가 주어졌을 때 극한값의 존재성' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C012""]",core,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_012,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT036,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,함수의 극한값의 존재 - 그래프가 주어졌을 때 극한값의 존재성 - 응용·보기형 검산,"함수의 극한 범주의 '함수의 극한값의 존재 - 그래프가 주어졌을 때 극한값의 존재성' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C012""]",advanced,"[""limit_existence"", ""left_right_limit"", ""graph_limit""]",[2],H2_CALC1_LC_RAW_012,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT037,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 극한값 구하기 - 다항함수의 좌극한, 우극한(부정형이 아닐 때) - 기본 판별","함수의 극한 범주의 '함수의 극한값 구하기 - 다항함수의 좌극한, 우극한(부정형이 아닐 때)' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C013""]",basic,"[""left_right_limit"", ""limit_value"", ""one_sided_limit""]",[2],H2_CALC1_LC_RAW_013,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT038,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 극한값 구하기 - 다항함수의 좌극한, 우극한(부정형이 아닐 때) - 식 계산·조건 적용","함수의 극한 범주의 '함수의 극한값 구하기 - 다항함수의 좌극한, 우극한(부정형이 아닐 때)' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C013""]",core,"[""left_right_limit"", ""limit_value"", ""one_sided_limit""]",[2],H2_CALC1_LC_RAW_013,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT039,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 극한값 구하기 - 다항함수의 좌극한, 우극한(부정형이 아닐 때) - 응용·보기형 검산","함수의 극한 범주의 '함수의 극한값 구하기 - 다항함수의 좌극한, 우극한(부정형이 아닐 때)' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C013""]",advanced,"[""left_right_limit"", ""limit_value"", ""one_sided_limit""]",[2],H2_CALC1_LC_RAW_013,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT040,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 극한값 구하기 - 유리함수의 좌극한, 우극한(부정형이 아닐 때) - 기본 판별","함수의 극한 범주의 '함수의 극한값 구하기 - 유리함수의 좌극한, 우극한(부정형이 아닐 때)' 유형을 기본 판별 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C014""]",basic,"[""left_right_limit"", ""limit_value"", ""one_sided_limit""]",[2],H2_CALC1_LC_RAW_014,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT041,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 극한값 구하기 - 유리함수의 좌극한, 우극한(부정형이 아닐 때) - 식 계산·조건 적용","함수의 극한 범주의 '함수의 극한값 구하기 - 유리함수의 좌극한, 우극한(부정형이 아닐 때)' 유형을 식 계산·조건 적용 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C014""]",core,"[""left_right_limit"", ""limit_value"", ""one_sided_limit""]",[2],H2_CALC1_LC_RAW_014,curated_problem_type_from_raw_taxonomy
H2_CALC1_LC_PT042,고2,미적분1,H2_CALCULUS1_LIMIT_CONTINUITY,함수의 극한과 연속,"함수의 극한값 구하기 - 유리함수의 좌극한, 우극한(부정형이 아닐 때) - 응용·보기형 검산","함수의 극한 범주의 '함수의 극한값 구하기 - 유리함수의 좌극한, 우극한(부정형이 아닐 때)' 유형을 응용·보기형 검산 수준으로 진단한다. 대입 가능성, 좌우극한, 부정형 변형, 무한대 방향을 분리해 극한값을 계산한다.","[""H2_CALC1_LC_C014""]",advanced,"[""left_right_limit"", ""limit_value"", ""one_sided_limit""]",[2],H2_CALC1_LC_RAW_014,curated_problem_type_from_raw_taxonomy
