problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM2_GEQ_PT014,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,선분의 길이 - 조건 적용,"좌표평면 위의 두 점 사이의 거리 구하기 범주의 '선분의 길이' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C005,standard,coordinate_distance|condition_translation|geometry_property,5,H1_CM2_GEQ_RAW_005,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT015,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,선분의 길이 - 종합 활용,"좌표평면 위의 두 점 사이의 거리 구하기 범주의 '선분의 길이' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C005,high,coordinate_distance|condition_translation|geometry_property,5,H1_CM2_GEQ_RAW_005,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT016,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,"거리의 최솟값, 선분의 길이의 최솟값 - 기본 판별","좌표평면 위의 두 점 사이의 거리 구하기 범주의 '거리의 최솟값, 선분의 길이의 최솟값' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C006,core,coordinate_distance|condition_translation|geometry_property,6,H1_CM2_GEQ_RAW_006,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT017,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,"거리의 최솟값, 선분의 길이의 최솟값 - 조건 적용","좌표평면 위의 두 점 사이의 거리 구하기 범주의 '거리의 최솟값, 선분의 길이의 최솟값' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C006,standard,coordinate_distance|condition_translation|geometry_property,6,H1_CM2_GEQ_RAW_006,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT018,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,"거리의 최솟값, 선분의 길이의 최솟값 - 종합 활용","좌표평면 위의 두 점 사이의 거리 구하기 범주의 '거리의 최솟값, 선분의 길이의 최솟값' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C006,high,coordinate_distance|condition_translation|geometry_property,6,H1_CM2_GEQ_RAW_006,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT019,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,도형에의 활용 - 기본 판별,"좌표평면 위의 두 점 사이의 거리 구하기 범주의 '도형에의 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C007,core,coordinate_distance|condition_translation|geometry_property,7,H1_CM2_GEQ_RAW_007,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT020,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,도형에의 활용 - 조건 적용,"좌표평면 위의 두 점 사이의 거리 구하기 범주의 '도형에의 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C007,standard,coordinate_distance|condition_translation|geometry_property,7,H1_CM2_GEQ_RAW_007,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT021,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,도형에의 활용 - 종합 활용,"좌표평면 위의 두 점 사이의 거리 구하기 범주의 '도형에의 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C007,high,coordinate_distance|condition_translation|geometry_property,7,H1_CM2_GEQ_RAW_007,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT022,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,실생활 활용 - 기본 판별,"좌표평면 위의 두 점 사이의 거리 구하기 범주의 '실생활 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C008,core,coordinate_distance|condition_translation|geometry_property,8,H1_CM2_GEQ_RAW_008,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT023,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,실생활 활용 - 조건 적용,"좌표평면 위의 두 점 사이의 거리 구하기 범주의 '실생활 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C008,standard,coordinate_distance|condition_translation|geometry_property,8,H1_CM2_GEQ_RAW_008,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT024,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,실생활 활용 - 종합 활용,"좌표평면 위의 두 점 사이의 거리 구하기 범주의 '실생활 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C008,high,coordinate_distance|condition_translation|geometry_property,8,H1_CM2_GEQ_RAW_008,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT025,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,두 점으로부터 같은 거리에 있는 x축(y축) 위의 점 - 기본 판별,"x축(y축) 위에 있는 점에서 같은 거리에 있는 점 구하기 범주의 '두 점으로부터 같은 거리에 있는 x축(y축) 위의 점' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C009,core,coordinate_distance|condition_translation|geometry_property,9,H1_CM2_GEQ_RAW_009,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT026,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,두 점으로부터 같은 거리에 있는 x축(y축) 위의 점 - 조건 적용,"x축(y축) 위에 있는 점에서 같은 거리에 있는 점 구하기 범주의 '두 점으로부터 같은 거리에 있는 x축(y축) 위의 점' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C009,standard,coordinate_distance|condition_translation|geometry_property,9,H1_CM2_GEQ_RAW_009,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT027,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,두 점으로부터 같은 거리에 있는 x축(y축) 위의 점 - 종합 활용,"x축(y축) 위에 있는 점에서 같은 거리에 있는 점 구하기 범주의 '두 점으로부터 같은 거리에 있는 x축(y축) 위의 점' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C009,high,coordinate_distance|condition_translation|geometry_property,9,H1_CM2_GEQ_RAW_009,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT028,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,두 점으로부터 같은 거리에 있는 직선 위의 점 - 기본 판별,"직선 위의 점에서 같은 거리에 있는 점 구하기 범주의 '두 점으로부터 같은 거리에 있는 직선 위의 점' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C010,core,line_equation|slope_intercept|line_relation,10,H1_CM2_GEQ_RAW_010,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT029,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,두 점으로부터 같은 거리에 있는 직선 위의 점 - 조건 적용,"직선 위의 점에서 같은 거리에 있는 점 구하기 범주의 '두 점으로부터 같은 거리에 있는 직선 위의 점' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C010,standard,line_equation|slope_intercept|line_relation,10,H1_CM2_GEQ_RAW_010,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT030,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,두 점으로부터 같은 거리에 있는 직선 위의 점 - 종합 활용,"직선 위의 점에서 같은 거리에 있는 점 구하기 범주의 '두 점으로부터 같은 거리에 있는 직선 위의 점' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C010,high,line_equation|slope_intercept|line_relation,10,H1_CM2_GEQ_RAW_010,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT031,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,삼각형의 외심의 좌표 - 기본 판별,"삼각형의 외심 범주의 '삼각형의 외심의 좌표' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C011,core,section_formula|coordinate_geometry|point_condition,11,H1_CM2_GEQ_RAW_011,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT032,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,삼각형의 외심의 좌표 - 조건 적용,"삼각형의 외심 범주의 '삼각형의 외심의 좌표' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C011,standard,section_formula|coordinate_geometry|point_condition,11,H1_CM2_GEQ_RAW_011,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT033,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,삼각형의 외심의 좌표 - 종합 활용,"삼각형의 외심 범주의 '삼각형의 외심의 좌표' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C011,high,section_formula|coordinate_geometry|point_condition,11,H1_CM2_GEQ_RAW_011,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT034,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,실생활 활용 - 기본 판별,"삼각형의 외심 범주의 '실생활 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C012,core,section_formula|coordinate_geometry|point_condition,12,H1_CM2_GEQ_RAW_012,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT035,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,실생활 활용 - 조건 적용,"삼각형의 외심 범주의 '실생활 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C012,standard,section_formula|coordinate_geometry|point_condition,12,H1_CM2_GEQ_RAW_012,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT036,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,실생활 활용 - 종합 활용,"삼각형의 외심 범주의 '실생활 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C012,high,section_formula|coordinate_geometry|point_condition,12,H1_CM2_GEQ_RAW_012,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT037,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,어떤 삼각형이 되도록 하는 점의 좌표 - 기본 판별,"두 점 사이의 거리의 활용(1) 삼각형의 모양 범주의 '어떤 삼각형이 되도록 하는 점의 좌표' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C013,core,coordinate_distance|condition_translation|geometry_property,13,H1_CM2_GEQ_RAW_013,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT038,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,어떤 삼각형이 되도록 하는 점의 좌표 - 조건 적용,"두 점 사이의 거리의 활용(1) 삼각형의 모양 범주의 '어떤 삼각형이 되도록 하는 점의 좌표' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C013,standard,coordinate_distance|condition_translation|geometry_property,13,H1_CM2_GEQ_RAW_013,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT039,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,어떤 삼각형이 되도록 하는 점의 좌표 - 종합 활용,"두 점 사이의 거리의 활용(1) 삼각형의 모양 범주의 '어떤 삼각형이 되도록 하는 점의 좌표' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C013,high,coordinate_distance|condition_translation|geometry_property,13,H1_CM2_GEQ_RAW_013,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT040,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,삼각형의 모양 판단 - 기본 판별,"두 점 사이의 거리의 활용(1) 삼각형의 모양 범주의 '삼각형의 모양 판단' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C014,core,coordinate_distance|condition_translation|geometry_property,14,H1_CM2_GEQ_RAW_014,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT041,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,삼각형의 모양 판단 - 조건 적용,"두 점 사이의 거리의 활용(1) 삼각형의 모양 범주의 '삼각형의 모양 판단' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C014,standard,coordinate_distance|condition_translation|geometry_property,14,H1_CM2_GEQ_RAW_014,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT042,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,삼각형의 모양 판단 - 종합 활용,"두 점 사이의 거리의 활용(1) 삼각형의 모양 범주의 '삼각형의 모양 판단' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C014,high,coordinate_distance|condition_translation|geometry_property,14,H1_CM2_GEQ_RAW_014,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT043,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,한 점이 좌표평면 임의의 점일 때 길이의 합의 최솟값 - 기본 판별,"두 점 사이의 거리의 활용(2) 선분 길이의 합의 최솟값 범주의 '한 점이 좌표평면 임의의 점일 때 길이의 합의 최솟값' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C015,core,coordinate_distance|condition_translation|geometry_property,15,H1_CM2_GEQ_RAW_015,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT044,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,한 점이 좌표평면 임의의 점일 때 길이의 합의 최솟값 - 조건 적용,"두 점 사이의 거리의 활용(2) 선분 길이의 합의 최솟값 범주의 '한 점이 좌표평면 임의의 점일 때 길이의 합의 최솟값' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C015,standard,coordinate_distance|condition_translation|geometry_property,15,H1_CM2_GEQ_RAW_015,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT045,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,한 점이 좌표평면 임의의 점일 때 길이의 합의 최솟값 - 종합 활용,"두 점 사이의 거리의 활용(2) 선분 길이의 합의 최솟값 범주의 '한 점이 좌표평면 임의의 점일 때 길이의 합의 최솟값' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C015,high,coordinate_distance|condition_translation|geometry_property,15,H1_CM2_GEQ_RAW_015,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT046,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,두 점 사이의 거리 공식의 활용 - 기본 판별,"두 점 사이의 거리의 활용(2) 선분 길이의 합의 최솟값 범주의 '두 점 사이의 거리 공식의 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C016,core,coordinate_distance|condition_translation|geometry_property,16,H1_CM2_GEQ_RAW_016,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT047,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,두 점 사이의 거리 공식의 활용 - 조건 적용,"두 점 사이의 거리의 활용(2) 선분 길이의 합의 최솟값 범주의 '두 점 사이의 거리 공식의 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C016,standard,coordinate_distance|condition_translation|geometry_property,16,H1_CM2_GEQ_RAW_016,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT048,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,두 점 사이의 거리 공식의 활용 - 종합 활용,"두 점 사이의 거리의 활용(2) 선분 길이의 합의 최솟값 범주의 '두 점 사이의 거리 공식의 활용' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C016,high,coordinate_distance|condition_translation|geometry_property,16,H1_CM2_GEQ_RAW_016,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT049,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,거리의 제곱의 합의 최솟값 - 기본 판별,"두 점 사이의 거리의 활용(3) 거리의 제곱의 합의 최솟값 범주의 '거리의 제곱의 합의 최솟값' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C017,core,coordinate_distance|condition_translation|geometry_property,17,H1_CM2_GEQ_RAW_017,curated_problem_type_from_raw_taxonomy
H1_CM2_GEQ_PT050,고1,공통수학2,H1_COMMON_MATH2_GEOMETRY_EQUATION,도형의 방정식,거리의 제곱의 합의 최솟값 - 조건 적용,"두 점 사이의 거리의 활용(3) 거리의 제곱의 합의 최솟값 범주의 '거리의 제곱의 합의 최솟값' 유형을 진단한다. 좌표 조건, 방정식 변환, 거리·위치 관계, 도형 이동을 정확히 적용하는지 확인한다.",H1_CM2_GEQ_C017,standard,coordinate_distance|condition_translation|geometry_property,17,H1_CM2_GEQ_RAW_017,curated_problem_type_from_raw_taxonomy
