problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_ALG_SEQ_PT021,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 공차 판별 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 공차 판별' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C007""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_007,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT022,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 일반항 계산 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 일반항 계산' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C008""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_008,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT023,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 일반항 계산 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 일반항 계산' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C008""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_008,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT024,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 일반항 계산 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 일반항 계산' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C008""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_008,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT025,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 조건식 세우기 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 조건식 세우기' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C009""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_009,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT026,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 조건식 세우기 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 조건식 세우기' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C009""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_009,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT027,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 조건식 세우기 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 조건식 세우기' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C009""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_009,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT028,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 항 사이 관계 해석 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 항 사이 관계 해석' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C010""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_010,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT029,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 항 사이 관계 해석 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 항 사이 관계 해석' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C010""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_010,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT030,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 항 사이 관계 해석 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 항 사이 관계 해석' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C010""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_010,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT031,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 삽입항·중항 적용 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 삽입항·중항 적용' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C011""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_011,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT032,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 삽입항·중항 적용 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 삽입항·중항 적용' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C011""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_011,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT033,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 삽입항·중항 적용 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 삽입항·중항 적용' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C011""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_011,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT034,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 보기형·최종 검산 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 보기형·최종 검산' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C012""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_012,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT035,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 보기형·최종 검산 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 보기형·최종 검산' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C012""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_012,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT036,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 보기형·최종 검산 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 보기형·최종 검산' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C012""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_012,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT037,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 응용 조건 처리 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 응용 조건 처리' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C013""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_013,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT038,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 응용 조건 처리 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 응용 조건 처리' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C013""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_013,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT039,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 응용 조건 처리 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 응용 조건 처리' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C013""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_013,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT040,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 정수 조건 검산 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 정수 조건 검산' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C014""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_014,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT041,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 정수 조건 검산 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 정수 조건 검산' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C014""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_014,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT042,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 정수 조건 검산 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 정수 조건 검산' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C014""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_014,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT043,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 공차 판별 2 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 공차 판별 2' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C015""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_015,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT044,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 공차 판별 2 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 공차 판별 2' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C015""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_015,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT045,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 공차 판별 2 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 공차 판별 2' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C015""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_015,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT046,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 일반항 계산 2 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 일반항 계산 2' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C016""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_016,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT047,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 일반항 계산 2 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 일반항 계산 2' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C016""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_016,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT048,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 일반항 계산 2 - 응용·보기형 검산,등차수열 범주의 '등차수열의 일반항 - 일반항 계산 2' 유형을 응용·보기형 검산 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C016""]",advanced,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_016,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT049,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 조건식 세우기 2 - 기본 판별,등차수열 범주의 '등차수열의 일반항 - 조건식 세우기 2' 유형을 기본 판별 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C017""]",basic,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_017,curated_problem_type_from_raw_taxonomy
H2_ALG_SEQ_PT050,고2,대수,H2_ALGEBRA_SEQUENCE,수열,등차수열의 일반항 - 조건식 세우기 2 - 식 계산·조건 적용,등차수열 범주의 '등차수열의 일반항 - 조건식 세우기 2' 유형을 식 계산·조건 적용 수준으로 진단한다. 조건을 항·일반항·부분합·Σ·귀납 구조로 번역한 뒤 계산 결과와 범위 조건을 검산한다.,"[""H2_ALG_SEQ_C017""]",core,"[""arithmetic_sequence"", ""common_difference"", ""general_term""]",[2],H2_ALG_SEQ_RAW_017,curated_problem_type_from_raw_taxonomy
