problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_ALG_EXLOG_FUNC_PT011,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 뜻 - 보기형·최종 검산 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 뜻 - 보기형·최종 검산' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C004,application,exponential_function_definition|base_condition|function_definition,2,H2_ALG_EXLOG_FUNC_RAW_004,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT012,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 뜻 - 보기형·최종 검산 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 뜻 - 보기형·최종 검산' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C004,challenge,exponential_function_definition|base_condition|function_definition,2,H2_ALG_EXLOG_FUNC_RAW_004,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT013,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 기본 개념 판별 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 기본 개념 판별' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C005,core,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_005,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT014,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 기본 개념 판별 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 기본 개념 판별' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C005,application,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_005,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT015,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 기본 개념 판별 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 기본 개념 판별' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C005,challenge,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_005,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT016,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 식 계산 및 변형 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 식 계산 및 변형' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C006,core,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_006,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT017,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 식 계산 및 변형 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 식 계산 및 변형' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C006,application,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_006,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT018,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 식 계산 및 변형 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 식 계산 및 변형' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C006,challenge,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_006,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT019,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 조건·그래프 적용 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 조건·그래프 적용' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C007,core,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_007,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT020,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 조건·그래프 적용 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 조건·그래프 적용' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C007,application,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_007,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT021,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 조건·그래프 적용 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 조건·그래프 적용' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C007,challenge,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_007,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT022,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 보기형·최종 검산 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 보기형·최종 검산' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C008,core,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_008,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT023,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 보기형·최종 검산 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 보기형·최종 검산' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C008,application,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_008,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT024,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 함숫값 - 보기형·최종 검산 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 함숫값 - 보기형·최종 검산' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C008,challenge,exponential_function_value|substitution|exponent_operation,2,H2_ALG_EXLOG_FUNC_RAW_008,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT025,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 기본 개념 판별 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 기본 개념 판별' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C009,core,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_009,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT026,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 기본 개념 판별 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 기본 개념 판별' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C009,application,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_009,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT027,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 기본 개념 판별 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 기본 개념 판별' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C009,challenge,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_009,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT028,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 식 계산 및 변형 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 식 계산 및 변형' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C010,core,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_010,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT029,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 식 계산 및 변형 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 식 계산 및 변형' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C010,application,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_010,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT030,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 식 계산 및 변형 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 식 계산 및 변형' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C010,challenge,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_010,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT031,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 조건·그래프 적용 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 조건·그래프 적용' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C011,core,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_011,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT032,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 조건·그래프 적용 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 조건·그래프 적용' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C011,application,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_011,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT033,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 조건·그래프 적용 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 조건·그래프 적용' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C011,challenge,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_011,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT034,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 보기형·최종 검산 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 보기형·최종 검산' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C012,core,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_012,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT035,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 보기형·최종 검산 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 보기형·최종 검산' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C012,application,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_012,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT036,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 성질 - 보기형·최종 검산 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 성질 - 보기형·최종 검산' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C012,challenge,exponential_function_property|base_condition|monotonicity,4,H2_ALG_EXLOG_FUNC_RAW_012,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT037,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 그래프 - 기본 개념 판별 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 그래프 - 기본 개념 판별' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C013,core,exponential_graph|graph_shape|asymptote,5,H2_ALG_EXLOG_FUNC_RAW_013,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT038,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 그래프 - 기본 개념 판별 - 조건 적용,"지수함수의 뜻과 그래프 범주의 '지수함수의 그래프 - 기본 개념 판별' 유형을 진단한다. 함숫값, 최대·최소, 방정식·부등식 조건을 식으로 적용하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C013,application,exponential_graph|graph_shape|asymptote,5,H2_ALG_EXLOG_FUNC_RAW_013,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT039,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 그래프 - 기본 개념 판별 - 혼합 검산,"지수함수의 뜻과 그래프 범주의 '지수함수의 그래프 - 기본 개념 판별' 유형을 진단한다. 그래프, 식 변형, 보기형, 실생활 해석을 끝까지 검산하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C013,challenge,exponential_graph|graph_shape|asymptote,5,H2_ALG_EXLOG_FUNC_RAW_013,curated_problem_type_from_raw_taxonomy
H2_ALG_EXLOG_FUNC_PT040,고2,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,지수함수의 그래프 - 식 계산 및 변형 - 기본 판별,"지수함수의 뜻과 그래프 범주의 '지수함수의 그래프 - 식 계산 및 변형' 유형을 진단한다. 정의, 밑 조건, 진수 조건, 그래프의 기본 의미를 구분하는 진단을 통해 학생이 밑의 범위, 정의역, 진수 조건, 그래프 이동, 지수·로그 방정식과 부등식을 정확히 처리하는지 확인한다.",H2_ALG_EXLOG_FUNC_C014,core,exponential_graph|graph_shape|asymptote,5,H2_ALG_EXLOG_FUNC_RAW_014,curated_problem_type_from_raw_taxonomy
