problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM2_FUNC_PT011,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 뜻 판별 - 그래프·보기형 검산 - 조건 적용,"함수의 개념과 그래프 범주의 '함수의 뜻 판별 - 그래프·보기형 검산' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C004,application,function_definition|relation_translation|graph_reading,1,H1_CM2_FUNC_RAW_004,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT012,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 뜻 판별 - 그래프·보기형 검산 - 혼합 검산,"함수의 개념과 그래프 범주의 '함수의 뜻 판별 - 그래프·보기형 검산' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C004,challenge,function_definition|relation_translation|graph_reading,1,H1_CM2_FUNC_RAW_004,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT013,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 기본 개념 판별 - 기본 판별,"함수의 개념과 그래프 범주의 '함수값 구하기 - 기본 개념 판별' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C005,core,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_005,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT014,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 기본 개념 판별 - 조건 적용,"함수의 개념과 그래프 범주의 '함수값 구하기 - 기본 개념 판별' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C005,application,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_005,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT015,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 기본 개념 판별 - 혼합 검산,"함수의 개념과 그래프 범주의 '함수값 구하기 - 기본 개념 판별' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C005,challenge,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_005,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT016,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 식 계산 및 값 구하기 - 기본 판별,"함수의 개념과 그래프 범주의 '함수값 구하기 - 식 계산 및 값 구하기' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C006,core,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_006,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT017,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 식 계산 및 값 구하기 - 조건 적용,"함수의 개념과 그래프 범주의 '함수값 구하기 - 식 계산 및 값 구하기' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C006,application,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_006,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT018,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 식 계산 및 값 구하기 - 혼합 검산,"함수의 개념과 그래프 범주의 '함수값 구하기 - 식 계산 및 값 구하기' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C006,challenge,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_006,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT019,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 조건 변형 적용 - 기본 판별,"함수의 개념과 그래프 범주의 '함수값 구하기 - 조건 변형 적용' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C007,core,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_007,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT020,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 조건 변형 적용 - 조건 적용,"함수의 개념과 그래프 범주의 '함수값 구하기 - 조건 변형 적용' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C007,application,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_007,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT021,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 조건 변형 적용 - 혼합 검산,"함수의 개념과 그래프 범주의 '함수값 구하기 - 조건 변형 적용' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C007,challenge,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_007,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT022,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 그래프·보기형 검산 - 기본 판별,"함수의 개념과 그래프 범주의 '함수값 구하기 - 그래프·보기형 검산' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C008,core,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_008,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT023,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 그래프·보기형 검산 - 조건 적용,"함수의 개념과 그래프 범주의 '함수값 구하기 - 그래프·보기형 검산' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C008,application,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_008,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT024,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수값 구하기 - 그래프·보기형 검산 - 혼합 검산,"함수의 개념과 그래프 범주의 '함수값 구하기 - 그래프·보기형 검산' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C008,challenge,function_value|substitution|condition_translation,1,H1_CM2_FUNC_RAW_008,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT025,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 기본 개념 판별 - 기본 판별,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 기본 개념 판별' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C009,core,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_009,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT026,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 기본 개념 판별 - 조건 적용,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 기본 개념 판별' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C009,application,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_009,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT027,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 기본 개념 판별 - 혼합 검산,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 기본 개념 판별' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C009,challenge,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_009,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT028,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 식 계산 및 값 구하기 - 기본 판별,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 식 계산 및 값 구하기' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C010,core,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_010,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT029,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 식 계산 및 값 구하기 - 조건 적용,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 식 계산 및 값 구하기' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C010,application,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_010,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT030,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 식 계산 및 값 구하기 - 혼합 검산,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 식 계산 및 값 구하기' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C010,challenge,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_010,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT031,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 조건 변형 적용 - 기본 판별,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 조건 변형 적용' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C011,core,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_011,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT032,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 조건 변형 적용 - 조건 적용,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 조건 변형 적용' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C011,application,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_011,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT033,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 조건 변형 적용 - 혼합 검산,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 조건 변형 적용' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C011,challenge,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_011,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT034,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 그래프·보기형 검산 - 기본 판별,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 그래프·보기형 검산' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C012,core,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_012,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT035,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 그래프·보기형 검산 - 조건 적용,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 그래프·보기형 검산' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C012,application,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_012,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT036,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,함수의 정의역·공역·치역 - 그래프·보기형 검산 - 혼합 검산,"함수의 개념과 그래프 범주의 '함수의 정의역·공역·치역 - 그래프·보기형 검산' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C012,challenge,domain_range|domain_restriction|expression_condition,2,H1_CM2_FUNC_RAW_012,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT037,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,조건을 이용한 함수값 구하기 - 기본 개념 판별 - 기본 판별,"함수의 개념과 그래프 범주의 '조건을 이용한 함수값 구하기 - 기본 개념 판별' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C013,core,function_value|condition_equation|substitution,2,H1_CM2_FUNC_RAW_013,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT038,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,조건을 이용한 함수값 구하기 - 기본 개념 판별 - 조건 적용,"함수의 개념과 그래프 범주의 '조건을 이용한 함수값 구하기 - 기본 개념 판별' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C013,application,function_value|condition_equation|substitution,2,H1_CM2_FUNC_RAW_013,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT039,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,조건을 이용한 함수값 구하기 - 기본 개념 판별 - 혼합 검산,"함수의 개념과 그래프 범주의 '조건을 이용한 함수값 구하기 - 기본 개념 판별' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C013,challenge,function_value|condition_equation|substitution,2,H1_CM2_FUNC_RAW_013,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT040,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,조건을 이용한 함수값 구하기 - 식 계산 및 값 구하기 - 기본 판별,"함수의 개념과 그래프 범주의 '조건을 이용한 함수값 구하기 - 식 계산 및 값 구하기' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C014,core,function_value|condition_equation|substitution,2,H1_CM2_FUNC_RAW_014,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT041,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,조건을 이용한 함수값 구하기 - 식 계산 및 값 구하기 - 조건 적용,"함수의 개념과 그래프 범주의 '조건을 이용한 함수값 구하기 - 식 계산 및 값 구하기' 유형을 진단한다. 함수값, 정의역·치역, 합성·역함수 조건을 적용하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C014,application,function_value|condition_equation|substitution,2,H1_CM2_FUNC_RAW_014,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT042,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,조건을 이용한 함수값 구하기 - 식 계산 및 값 구하기 - 혼합 검산,"함수의 개념과 그래프 범주의 '조건을 이용한 함수값 구하기 - 식 계산 및 값 구하기' 유형을 진단한다. 보기형, 그래프형, 식 변형형을 끝까지 검산하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C014,challenge,function_value|condition_equation|substitution,2,H1_CM2_FUNC_RAW_014,curated_problem_type_from_raw_taxonomy
H1_CM2_FUNC_PT043,고1,공통수학2,H1_COMMON_MATH2_FUNCTION_GRAPH,함수와 그래프,조건을 이용한 함수값 구하기 - 조건 변형 적용 - 기본 판별,"함수의 개념과 그래프 범주의 '조건을 이용한 함수값 구하기 - 조건 변형 적용' 유형을 진단한다. 정의·조건·그래프의 기본 의미를 구분하는 진단을 통해 학생이 함수의 대응 관계, 정의역·치역, 합성 순서, 역함수, 유리함수·무리함수 그래프를 정확히 처리하는지 확인한다.",H1_CM2_FUNC_C015,core,function_value|condition_equation|substitution,2,H1_CM2_FUNC_RAW_015,curated_problem_type_from_raw_taxonomy
