item_id,source_id,source_title,source_subject,source_file,source_section_code,source_unit,source_question_no,source_page,engine_subject,engine_unit_id,engine_unit_name,engine_subunit_id,engine_subunit_name,matched_problem_type_id,concept_ids,type_name,variant_id,variant_tags,skill_tags,error_tags,prerequisite_concepts,difficulty,mapping_status,duplicate_of,near_duplicate_group,diagnosis_weight,copyright_note,review_note
idea_su1_i_1_011,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(1),지수,011,6,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_EXPONENT,지수와 거듭제곱근,ALG_EXPLOG_FND_PT_EXPONENT_EQUATION_ROOT,ALG_EXPLOG_FOUNDATION_EXPONENT,지수식·거듭제곱근 조건을 이용한 값 결정,ALG_EXPLOG_FND_PT_EXPONENT_EQUATION_ROOT_EXPONENT_EQUATION,exponent_equation|root_product_sum|condition_check,exponent_equation|root_product_sum|condition_check,근의 조건 검산 누락|방정식 해와 실수근 조건 혼동,중2 방정식|중3 제곱근,advanced,review_required,,ALG_EXPLOG_FND_PT_EXPONENT_EQUATION_ROOT::exponent_equation,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_1_012,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(1),지수,012,6,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_EXPONENT,지수와 거듭제곱근,ALG_EXPLOG_FND_PT_EXPONENT_EQUATION_ROOT,ALG_EXPLOG_FOUNDATION_EXPONENT,지수식·거듭제곱근 조건을 이용한 값 결정,ALG_EXPLOG_FND_PT_EXPONENT_EQUATION_ROOT_EXPONENT_EQUATION,exponent_equation|root_product_sum|condition_check,exponent_equation|root_product_sum|condition_check,근의 조건 검산 누락|방정식 해와 실수근 조건 혼동,중2 방정식|중3 제곱근,advanced,review_required,,ALG_EXPLOG_FND_PT_EXPONENT_EQUATION_ROOT::exponent_equation,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_2_001,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,001,7,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 로그식 변환,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY_LOG_DEFINITION,log_definition|base_argument_condition|log_equation_transform,log_definition|base_argument_condition|log_equation_transform,밑 조건 누락|진수 조건 누락|로그식과 지수식 변환 오류,지수법칙|부등식 조건,core,matched,,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY::log_definition,0.85,problem_text_not_stored; metadata_only,
idea_su1_i_2_002,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,002,7,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 로그식 변환,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY_LOG_DEFINITION,log_definition|base_argument_condition|log_equation_transform,log_definition|base_argument_condition|log_equation_transform,밑 조건 누락|진수 조건 누락|로그식과 지수식 변환 오류,지수법칙|부등식 조건,core,matched,,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY::log_definition,0.85,problem_text_not_stored; metadata_only,
idea_su1_i_2_003,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,003,8,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 로그식 변환,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY_LOG_DEFINITION,log_definition|base_argument_condition|log_equation_transform,log_definition|base_argument_condition|log_equation_transform,밑 조건 누락|진수 조건 누락|로그식과 지수식 변환 오류,지수법칙|부등식 조건,core,matched,,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY::log_definition,0.85,problem_text_not_stored; metadata_only,
idea_su1_i_2_004,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,004,8,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 로그식 변환,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY_LOG_DEFINITION,log_definition|base_argument_condition|log_equation_transform,log_definition|base_argument_condition|log_equation_transform,밑 조건 누락|진수 조건 누락|로그식과 지수식 변환 오류,지수법칙|부등식 조건,core,matched,,ALG_EXPLOG_FND_PT_LOG_DEFINITION_PROPERTY::log_definition,0.85,problem_text_not_stored; metadata_only,
idea_su1_i_2_005,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,005,9,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER,ALG_EXPLOG_FOUNDATION_LOG,로그의 성질을 이용한 매개변수 계산,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER_LOG_LAWS,log_laws|parameter_count|integer_condition,log_laws|parameter_count|integer_condition,로그 성질 적용 순서 오류|정수 조건 검토 누락,지수법칙|다항식 계산,applied,matched,,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER::log_laws,0.95,problem_text_not_stored; metadata_only,
idea_su1_i_2_006,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,006,9,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER,ALG_EXPLOG_FOUNDATION_LOG,로그의 성질을 이용한 매개변수 계산,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER_LOG_LAWS,log_laws|parameter_count|integer_condition,log_laws|parameter_count|integer_condition,로그 성질 적용 순서 오류|정수 조건 검토 누락,지수법칙|다항식 계산,applied,matched,,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER::log_laws,0.95,problem_text_not_stored; metadata_only,
idea_su1_i_2_007,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,007,10,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER,ALG_EXPLOG_FOUNDATION_LOG,로그의 성질을 이용한 매개변수 계산,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER_LOG_LAWS,log_laws|parameter_count|integer_condition,log_laws|parameter_count|integer_condition,로그 성질 적용 순서 오류|정수 조건 검토 누락,지수법칙|다항식 계산,applied,matched,,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER::log_laws,0.95,problem_text_not_stored; metadata_only,
idea_su1_i_2_008,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,008,10,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER,ALG_EXPLOG_FOUNDATION_LOG,로그의 성질을 이용한 매개변수 계산,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER_LOG_LAWS,log_laws|parameter_count|integer_condition,log_laws|parameter_count|integer_condition,로그 성질 적용 순서 오류|정수 조건 검토 누락,지수법칙|다항식 계산,applied,matched,,ALG_EXPLOG_FND_PT_LOG_OPERATION_PARAMETER::log_laws,0.95,problem_text_not_stored; metadata_only,
idea_su1_i_2_009,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,009,11,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION,ALG_EXPLOG_FOUNDATION_LOG,로그 조건과 최댓값·최솟값 판단,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION_LOG_CONDITION,log_condition|domain_check|optimization,log_condition|domain_check|optimization,진수 양수 조건 누락|조건 범위 해석 오류,방정식과 부등식|함수 조건,advanced,review_required,,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION::log_condition,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_2_010,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,010,11,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION,ALG_EXPLOG_FOUNDATION_LOG,로그 조건과 최댓값·최솟값 판단,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION_LOG_CONDITION,log_condition|domain_check|optimization,log_condition|domain_check|optimization,진수 양수 조건 누락|조건 범위 해석 오류,방정식과 부등식|함수 조건,advanced,review_required,,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION::log_condition,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_2_011,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,011,12,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION,ALG_EXPLOG_FOUNDATION_LOG,로그 조건과 최댓값·최솟값 판단,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION_LOG_CONDITION,log_condition|domain_check|optimization,log_condition|domain_check|optimization,진수 양수 조건 누락|조건 범위 해석 오류,방정식과 부등식|함수 조건,advanced,review_required,,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION::log_condition,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_2_012,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(2),로그,012,12,대수,ALG_EXPLOG_FOUNDATION,지수와 로그 기초,ALG_EXPLOG_FOUNDATION_LOG,로그의 뜻과 성질,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION,ALG_EXPLOG_FOUNDATION_LOG,로그 조건과 최댓값·최솟값 판단,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION_LOG_CONDITION,log_condition|domain_check|optimization,log_condition|domain_check|optimization,진수 양수 조건 누락|조건 범위 해석 오류,방정식과 부등식|함수 조건,advanced,review_required,,ALG_EXPLOG_FND_PT_LOG_CONDITION_OPTIMIZATION::log_condition,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
