item_id,source_id,source_title,source_subject,source_file,source_section_code,source_unit,source_question_no,source_page,engine_subject,engine_unit_id,engine_unit_name,engine_subunit_id,engine_subunit_name,matched_problem_type_id,concept_ids,type_name,variant_id,variant_tags,skill_tags,error_tags,prerequisite_concepts,difficulty,mapping_status,duplicate_of,near_duplicate_group,diagnosis_weight,copyright_note,review_note
idea_su1_i_3_011,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(3),지수함수와 로그함수,011,18,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수와 로그함수의 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE,ALG_EXPLOG_FUNCTION_GRAPH,지수·로그 그래프와 도형/넓이 복합,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE_GRAPH_AREA,graph_area|composite_condition|line_intersection,graph_area|composite_condition|line_intersection,그래프와 도형 조건 연결 부족|좌표/넓이 조건식 설정 오류,도형의 방정식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE::graph_area,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_3_012,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(3),지수함수와 로그함수,012,18,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수와 로그함수의 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE,ALG_EXPLOG_FUNCTION_GRAPH,지수·로그 그래프와 도형/넓이 복합,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE_GRAPH_AREA,graph_area|composite_condition|line_intersection,graph_area|composite_condition|line_intersection,그래프와 도형 조건 연결 부족|좌표/넓이 조건식 설정 오류,도형의 방정식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE::graph_area,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_3_013,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(3),지수함수와 로그함수,013,19,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수와 로그함수의 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE,ALG_EXPLOG_FUNCTION_GRAPH,지수·로그 그래프와 도형/넓이 복합,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE_GRAPH_AREA,graph_area|composite_condition|line_intersection,graph_area|composite_condition|line_intersection,그래프와 도형 조건 연결 부족|좌표/넓이 조건식 설정 오류,도형의 방정식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE::graph_area,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_3_014,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(3),지수함수와 로그함수,014,19,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수와 로그함수의 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE,ALG_EXPLOG_FUNCTION_GRAPH,지수·로그 그래프와 도형/넓이 복합,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE_GRAPH_AREA,graph_area|composite_condition|line_intersection,graph_area|composite_condition|line_intersection,그래프와 도형 조건 연결 부족|좌표/넓이 조건식 설정 오류,도형의 방정식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE::graph_area,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_3_015,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(3),지수함수와 로그함수,015,21,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수와 로그함수의 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE,ALG_EXPLOG_FUNCTION_GRAPH,지수·로그 그래프와 도형/넓이 복합,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE_GRAPH_AREA,graph_area|composite_condition|line_intersection,graph_area|composite_condition|line_intersection,그래프와 도형 조건 연결 부족|좌표/넓이 조건식 설정 오류,도형의 방정식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE::graph_area,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_3_016,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(3),지수함수와 로그함수,016,22,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수와 로그함수의 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE,ALG_EXPLOG_FUNCTION_GRAPH,지수·로그 그래프와 도형/넓이 복합,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE_GRAPH_AREA,graph_area|composite_condition|line_intersection,graph_area|composite_condition|line_intersection,그래프와 도형 조건 연결 부족|좌표/넓이 조건식 설정 오류,도형의 방정식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_GRAPH_AREA_COMPOSITE::graph_area,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_4_001,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(4),지수/로그방정식과 부등식,001,23,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식 풀이,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC_EXP_LOG_EQUATION,exp_log_equation|inequality_solution|domain_condition,exp_log_equation|inequality_solution|domain_condition,로그 진수 조건 검산 누락|밑의 범위에 따른 부등호 방향 혼동,방정식과 부등식|로그 조건,applied,matched,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC::exp_log_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_i_4_002,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(4),지수/로그방정식과 부등식,002,23,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식 풀이,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC_EXP_LOG_EQUATION,exp_log_equation|inequality_solution|domain_condition,exp_log_equation|inequality_solution|domain_condition,로그 진수 조건 검산 누락|밑의 범위에 따른 부등호 방향 혼동,방정식과 부등식|로그 조건,applied,matched,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC::exp_log_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_i_4_003,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(4),지수/로그방정식과 부등식,003,24,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식 풀이,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC_EXP_LOG_EQUATION,exp_log_equation|inequality_solution|domain_condition,exp_log_equation|inequality_solution|domain_condition,로그 진수 조건 검산 누락|밑의 범위에 따른 부등호 방향 혼동,방정식과 부등식|로그 조건,applied,matched,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC::exp_log_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_i_4_004,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(4),지수/로그방정식과 부등식,004,24,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식 풀이,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC_EXP_LOG_EQUATION,exp_log_equation|inequality_solution|domain_condition,exp_log_equation|inequality_solution|domain_condition,로그 진수 조건 검산 누락|밑의 범위에 따른 부등호 방향 혼동,방정식과 부등식|로그 조건,applied,matched,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_BASIC::exp_log_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_i_4_005,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(4),지수/로그방정식과 부등식,005,25,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식의 실근 개수와 매개변수,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER_ROOT_COUNT,root_count|parameter_condition|graph_solution,root_count|parameter_condition|graph_solution,실근 개수 조건 분류 오류|그래프 해석과 대수 조건 연결 부족,이차방정식 판별식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER::root_count,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_4_006,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(4),지수/로그방정식과 부등식,006,25,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식의 실근 개수와 매개변수,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER_ROOT_COUNT,root_count|parameter_condition|graph_solution,root_count|parameter_condition|graph_solution,실근 개수 조건 분류 오류|그래프 해석과 대수 조건 연결 부족,이차방정식 판별식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER::root_count,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_4_007,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(4),지수/로그방정식과 부등식,007,26,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식의 실근 개수와 매개변수,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER_ROOT_COUNT,root_count|parameter_condition|graph_solution,root_count|parameter_condition|graph_solution,실근 개수 조건 분류 오류|그래프 해석과 대수 조건 연결 부족,이차방정식 판별식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER::root_count,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_4_008,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(4),지수/로그방정식과 부등식,008,26,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식의 실근 개수와 매개변수,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER_ROOT_COUNT,root_count|parameter_condition|graph_solution,root_count|parameter_condition|graph_solution,실근 개수 조건 분류 오류|그래프 해석과 대수 조건 연결 부족,이차방정식 판별식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER::root_count,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_i_4_009,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 지수함수와 로그함수.pdf,I-(4),지수/로그방정식과 부등식,009,27,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식의 실근 개수와 매개변수,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER_ROOT_COUNT,root_count|parameter_condition|graph_solution,root_count|parameter_condition|graph_solution,실근 개수 조건 분류 오류|그래프 해석과 대수 조건 연결 부족,이차방정식 판별식|함수 그래프,advanced,review_required,,ALG_EXPLOG_FUNC_PT_ROOT_COUNT_PARAMETER::root_count,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
